id,rol,sexo,edad,tipo,modelo
2218,CONDUCTOR,Masculino,39,MOTO,RX 150
2219,CONDUCTOR,Masculino,40,MOTO,TWISTER
2220,CONDUCTOR,Femenino,37,MOTO,X 100
2221,PEATON,Masculino,58,PEATON,
2222,PASAJERO/ACOMPAÑANTE,Femenino,25,TRANSPORTE PUBLICO,
2223,PEATON,Masculino,58,PEATON,
2224,CONDUCTOR,Masculino,31,AUTO PARTICULAR,CITY
2225,CONDUCTOR,Masculino,23,MOTO,CB 1
2226,PEATON,Masculino,85,PEATON,
2227,CONDUCTOR,Masculino,24,MOTO,CG  150 CC
2228,PEATON,Masculino,64,PEATON,
2229,PEATON,Femenino,66,PEATON,
2230,PEATON,Femenino,82,PEATON,
2231,CONDUCTOR,Masculino,25,MOTO,NO HAY DATOS
2232,PEATON,Femenino,60,PEATON,
2233,CONDUCTOR,Masculino,48,AUTO PARTICULAR,GOL
2233,CONDUCTOR,Masculino,48,AUTO PARTICULAR,GOL
2234,CONDUCTOR,Femenino,20,MOTO,110
2235,CONDUCTOR,Femenino,43,AUTO PARTICULAR,NO HAY DATOS
2236,PEATON,Femenino,22,PEATON,
2237,PASAJERO/ACOMPAÑANTE,Femenino,21,TRANSPORTE PUBLICO,
2238,CONDUCTOR,Masculino,26,MOTO,FZ
2239,CONDUCTOR,Masculino,29,MOTO,YBR 125
2240,PASAJERO/ACOMPAÑANTE,Femenino,27,AUTO PARTICULAR,AGILE
2241,CONDUCTOR,Masculino,37,MOTO,RX 150
2242,PEATON,Masculino,55,PEATON,
2243,CONDUCTOR,Masculino,33,MOTO,NO HAY DATOS
2244,CONDUCTOR,Masculino,35,MOTO,CG  125
2245,CICLISTA,Masculino,58,BICICLETA,NO HAY DATOS
2246,PEATON,Femenino,62,PEATON,
2247,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
2248,CONDUCTOR,Masculino,81,AUTO PARTICULAR,206
2249,CONDUCTOR,Masculino,35,MOTO,FZ
2250,CONDUCTOR,Masculino,26,MOTO,CG TITAN
2251,PEATON,Masculino,87,PEATON,
2252,CONDUCTOR,Masculino,32,MOTO,XR 125
2253,CONDUCTOR,Masculino,23,AUTO PARTICULAR,206
2254,CONDUCTOR,Masculino,29,MOTO,WAVE
2255,CONDUCTOR,Masculino,35,MOTO,135 CC
2256,CONDUCTOR,Masculino,20,MOTO,FZ 16
2256,CONDUCTOR,Masculino,42,MOTO,200
2256,CONDUCTOR,Masculino,20,MOTO,FZ 16
2257,CONDUCTOR,Masculino,36,MOTO,NO HAY DATOS
2258,PEATON,Masculino,45,PEATON,
2259,PEATON,Femenino,49,PEATON,
2260,PEATON,Femenino,63,PEATON,
2261,PEATON,Masculino,66,PEATON,
2262,CONDUCTOR,Masculino,32,MOTO,CG
2262,CONDUCTOR,Masculino,32,MOTO,CG
2263,PASAJERO/ACOMPAÑANTE,Femenino,42,SIN DATOS,
2264,CONDUCTOR,Masculino,54,MOTO,125
2265,PEATON,Masculino,43,PEATON,
2266,CONDUCTOR,Masculino,26,AUTO PARTICULAR,FOX
2267,CONDUCTOR,Masculino,27,MOTO,FZ
2268,PASAJERO/ACOMPAÑANTE,Femenino,28,TRANSPORTE PUBLICO,
2269,CICLISTA,Masculino,45,BICICLETA,NO HAY DATOS
2270,PEATON,Femenino,30,PEATON,
2271,CONDUCTOR,Masculino,24,MOTO,CG TITAN
2272,PEATON,Femenino,37,PEATON,
2273,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
2274,PEATON,Femenino,54,PEATON,
2275,PEATON,Femenino,40,PEATON,
2276,CONDUCTOR,Masculino,39,MOTO,CG  150 TITAN
2277,CONDUCTOR,Masculino,31,MOTO,WAVE
2278,PEATON,Masculino,35,PEATON,
2279,PEATON,Masculino,81,PEATON,
2280,CONDUCTOR,Masculino,25,AUTO PARTICULAR,CORSA
2281,PEATON,Masculino,28,SIN DATOS,
2282,CONDUCTOR,Masculino,34,MOTO,TORNADO XR 200
2283,PASAJERO/ACOMPAÑANTE,Femenino,65,SIN DATOS,
2284,CONDUCTOR,Masculino,18,MOTO,CG TITAN
2285,CONDUCTOR,Masculino,26,MOTO,150
2286,CICLISTA,Femenino,23,BICICLETA,NO HAY DATOS
2287,CONDUCTOR,Masculino,28,MOTO,CG TITAN
2288,PEATON,Masculino,81,PEATON,
2289,CONDUCTOR,Masculino,39,MOTO,STORM
2290,CONDUCTOR,Masculino,17,BICICLETA,PLAYERA
2291,CONDUCTOR,Masculino,20,MOTO,110
2292,CONDUCTOR,Masculino,31,MOTO,YBR
2293,CONDUCTOR,Masculino,32,AUTO PARTICULAR,KANGOO
2293,PASAJERO/ACOMPAÑANTE,Masculino,3,SIN DATOS,
2294,PEATON,Femenino,84,PEATON,
2295,CONDUCTOR,Masculino,26,MOTO,DAX 70
2296,PEATON,Femenino,67,PEATON,
2297,CONDUCTOR,Masculino,20,MOTO,CG  150 CC
2298,CONDUCTOR,Masculino,74,AUTO PARTICULAR,MEGANE
2299,PASAJERO/ACOMPAÑANTE,Masculino,8,SIN DATOS,
2300,CONDUCTOR,Masculino,25,AUTO PARTICULAR,504
2301,CONDUCTOR,Masculino,20,AUTO PARTICULAR,ECO SPORT
2302,CONDUCTOR,Masculino,18,AUTO PARTICULAR,GOL
2303,CONDUCTOR,Masculino,60,TAXI/REMIS,SIENA
2304,CONDUCTOR,Masculino,41,AUTO (no se especifica si es particular o de alquiler),CELTA
2305,PEATON,Masculino,21,PEATON,
2306,CONDUCTOR,Masculino,21,MOTO,C150
2307,PASAJERO/ACOMPAÑANTE,Masculino,18,AUTO PARTICULAR,BORA
2307,PASAJERO/ACOMPAÑANTE,Masculino,18,AUTO PARTICULAR,BORA
2308,PEATON,Masculino,41,PEATON,
2309,CONDUCTOR,Masculino,57,AUTO PARTICULAR,FOX
2310,CONDUCTOR,Masculino,33,AUTO PARTICULAR,SIENA
2311,CONDUCTOR,Femenino,55,MOTO,RX 150
2312,CONDUCTOR,Masculino,39,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,RANGER
2312,PASAJERO/ACOMPAÑANTE,Masculino,34,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,RANGER
2313,PEATON,Masculino,45,PEATON,
2314,CONDUCTOR,Masculino,35,MOTO,NO HAY DATOS
2315,PASAJERO/ACOMPAÑANTE,Femenino,28,SIN DATOS,
2316,PEATON,Femenino,66,PEATON,
2317,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
2318,PEATON,Femenino,6,PEATON,
2319,CONDUCTOR + PEATON,Masculino,47,PEATON,
2320,PEATON,Femenino,38,PEATON,
2321,CONDUCTOR,Masculino,56,AUTO PARTICULAR,CLASICC
2322,CONDUCTOR,Masculino,28,MOTO,CG TITAN
2323,PEATON,Masculino,9,PEATON,
2324,CONDUCTOR,Masculino,43,AUTO PARTICULAR,BORA
2325,CONDUCTOR,Femenino,42,MOTO,NO HAY DATOS
2326,CONDUCTOR,Masculino,20,MOTO,CG TITAN
2327,CONDUCTOR,Masculino,49,MOTO,NO HAY DATOS
2328,CONDUCTOR,Masculino,29,MOTO,NO HAY DATOS
2329,PEATON,Masculino,31,PEATON,
2330,PEATON,Masculino,41,PEATON,
2331,CONDUCTOR,Masculino,33,AUTO PARTICULAR,308
2332,CONDUCTOR,Masculino,52,MOTO,150
2333,CONDUCTOR,Masculino,30,MOTO,XR 125
2334,PEATON,Masculino,36,PEATON,
2335,CONDUCTOR,Masculino,56,MOTO,110
2336,PASAJERO/ACOMPAÑANTE,Masculino,24,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2336,PASAJERO/ACOMPAÑANTE,Masculino,26,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2336,PASAJERO/ACOMPAÑANTE,Masculino,26,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2337,CONDUCTOR,Masculino,28,CAMIONETA,SIENA
2338,PEATON,Masculino,28,PEATON,
2339,CONDUCTOR,Masculino,20,AUTO PARTICULAR,147
2340,CICLISTA,Masculino,27,BICICLETA,NO HAY DATOS
2341,PEATON,Masculino,28,PEATON,
2342,CONDUCTOR,Masculino,33,AUTO PARTICULAR,BORA
2343,PASAJERO/ACOMPAÑANTE,Masculino,32,AUTO PARTICULAR,GENESIS
2343,PASAJERO/ACOMPAÑANTE,Masculino,32,AUTO PARTICULAR,GENESIS
2344,CONDUCTOR,Femenino,33,MOTO,150 R
2345,CONDUCTOR,Masculino,58,TAXI/REMIS,CORSA
2346,CONDUCTOR,Masculino,38,AUTO PARTICULAR,Logan
2347,CONDUCTOR,Masculino,33,AUTO PARTICULAR,AGILE
2347,CONDUCTOR,Masculino,33,AUTO PARTICULAR,AGILE
2348,CONDUCTOR,Masculino,29,AUTO (no se especifica si es particular o de alquiler),GOL
2349,PEATON,Masculino,64,PEATON,
2350,CONDUCTOR,Femenino,56,AUTO (no se especifica si es particular o de alquiler),MERIVA
2351,PEATON,Femenino,21,PEATON,
2352,CONDUCTOR,Masculino,33,AUTO (no se especifica si es particular o de alquiler),207
2353,PEATON,Femenino,36,PEATON,
2354,CONDUCTOR,Masculino,24,MOTO,CG  150 CC
2355,CONDUCTOR,Femenino,27,TREN / SUBTE,
2356,PEATON,Femenino,69,PEATON,
2357,PEATON,Femenino,25,PEATON,
2358,PASAJERO/ACOMPAÑANTE,Femenino,42,AUTO PARTICULAR,TAUNUS
2359,PEATON,Masculino,34,PEATON,
2360,PEATON,Masculino,31,PEATON,
2361,PEATON,Femenino,73,PEATON,
2362,CONDUCTOR,Masculino,23,MOTO,CG  150 CC
2363,CONDUCTOR,Masculino,26,AUTO PARTICULAR,405
2364,CONDUCTOR,Masculino,37,MOTO,BIZ
2365,CONDUCTOR,Masculino,24,MOTO,NO HAY DATOS
2366,PEATON,Masculino,25,PEATON,
2367,CICLISTA,Masculino,21,BICICLETA,NO HAY DATOS
2368,CONDUCTOR,Femenino,50,AUTO PARTICULAR,CLIO
2369,CONDUCTOR,Masculino,37,MOTO,CG  150 CC
2370,CONDUCTOR,Masculino,21,MOTO,RX 150
2371,CONDUCTOR,Masculino,30,MOTO,NO HAY DATOS
2371,CONDUCTOR,Femenino,33,MOTO,NO HAY DATOS
2372,CONDUCTOR,Masculino,45,MOTO,CG
2373,PEATON,Masculino,32,PEATON,
2374,PASAJERO/ACOMPAÑANTE,Femenino,52,TRANSPORTE PUBLICO,
2375,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
2376,PEATON,Femenino,45,PEATON,
2377,CONDUCTOR,Masculino,30,AUTO PARTICULAR,GOL TREND
2378,PEATON,Femenino,46,PEATON,
2379,CONDUCTOR,Masculino,30,MOTO,XR 150
2380,CONDUCTOR,Masculino,32,MOTO,125
2381,PEATON,Masculino,6,PEATON,
2382,CICLISTA,Masculino,34,BICICLETA,Carrera
2383,CONDUCTOR,Masculino,25,MOTO,FZ
2384,CONDUCTOR,Masculino,27,MOTO,150
2385,PASAJERO/ACOMPAÑANTE,Masculino,55,AUTO PARTICULAR,MERIVA
2386,CONDUCTOR,Femenino,27,AUTO PARTICULAR,206
2387,CONDUCTOR,Masculino,27,MOTO,ROUSER
2388,CONDUCTOR,Masculino,30,AUTO PARTICULAR,ESCORT
2388,CONDUCTOR,Masculino,67,AUTO PARTICULAR,CORSA
2388,PASAJERO/ACOMPAÑANTE,Masculino,1,AUTO PARTICULAR,ESCORT
2388,PASAJERO/ACOMPAÑANTE,Masculino,3,AUTO PARTICULAR,ESCORT
2389,CONDUCTOR,Masculino,30,MOTO,YBR
2390,CONDUCTOR,Masculino,23,MOTO,CG TITAN
2391,CONDUCTOR,Masculino,21,MOTO,SAHEL
2392,CONDUCTOR,Masculino,38,MOTO,XR 150
2393,PASAJERO/ACOMPAÑANTE,Masculino,21,AUTO PARTICULAR,CORSA
2394,CONDUCTOR,Masculino,33,MOTO,50 CC
2395,PASAJERO/ACOMPAÑANTE,Masculino,28,UTILITARIO,SPRINTER
2396,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
2397,PEATON,Masculino,15,PEATON,
2398,PASAJERO/ACOMPAÑANTE,Masculino,44,TRANSPORTE PUBLICO,
2399,CONDUCTOR,Masculino,33,AUTO PARTICULAR,GOL
2400,PEATON,Masculino,62,PEATON,
2401,CONDUCTOR,Masculino,40,MOTO,CG
2402,PASAJERO/ACOMPAÑANTE,Femenino,33,MOTO,150
2403,PASAJERO/ACOMPAÑANTE,Femenino,60,TRANSPORTE PUBLICO,
2404,PEATON,Femenino,19,MOTO,CG TITAN
2404,PEATON,Femenino,19,MOTO,CG TITAN
2405,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
2406,PEATON,Femenino,56,SIN DATOS,
2407,PEATON,Masculino,20,PEATON,
2408,CONDUCTOR,Masculino,33,AUTO PARTICULAR,BORA
2409,PEATON,Masculino,57,PEATON,
2410,CONDUCTOR,Masculino,33,MOTO,BLITZ
2411,CONDUCTOR,Masculino,18,MOTO,125
2412,CONDUCTOR,Masculino,61,BICICLETA,NO HAY DATOS
2413,PASAJERO/ACOMPAÑANTE,Masculino,10,AUTO PARTICULAR,DOBLO
2414,CONDUCTOR,Masculino,45,MOTO,CX 150
2415,CONDUCTOR,Masculino,31,MOTO,CG TITAN
2416,PEATON,Femenino,37,PEATON,
2417,PEATON,Masculino,35,PEATON,
2418,PASAJERO/ACOMPAÑANTE,Masculino,16,AUTO (no se especifica si es particular o de alquiler),TRAFFIC
2419,CONDUCTOR,Masculino,20,MOTO,CG  150 CC
2420,CONDUCTOR,Masculino,31,MOTO,BROSS
2421,PASAJERO/ACOMPAÑANTE,Femenino,56,AUTO PARTICULAR,SWIFT
2421,PASAJERO/ACOMPAÑANTE,Femenino,56,AUTO PARTICULAR,SWIFT
2422,PEATON,Masculino,21,PEATON,
2423,PEATON,Masculino,14,PEATON,
2424,CICLISTA,Masculino,51,BICICLETA,NO HAY DATOS
2425,CONDUCTOR,Masculino,26,MOTO,CG TITAN
2426,CONDUCTOR,Masculino,31,MOTO,CG  150 TITAN
2427,CONDUCTOR,Masculino,25,CAMION,1634
2428,PASAJERO/ACOMPAÑANTE,Femenino,26,TAXI/REMIS,CORSA
2428,CONDUCTOR,Masculino,28,TAXI/REMIS,CORSA
2428,PASAJERO/ACOMPAÑANTE,Femenino,26,TAXI/REMIS,CORSA
2428,CONDUCTOR,Masculino,28,TAXI/REMIS,CORSA
2429,CONDUCTOR,Masculino,25,MOTO,NINJA 250
2430,CONDUCTOR,Masculino,26,MOTO,YBR
2431,CONDUCTOR,Masculino,57,MOTO,PATAGONIAN
2432,CONDUCTOR,Masculino,22,MOTO,IBR
2433,CONDUCTOR,Masculino,54,AUTO (no se especifica si es particular o de alquiler),SURAN
2434,PEATON,Masculino,34,PEATON,
2435,CONDUCTOR,Masculino,999,MOTO,TDM 900
2436,CONDUCTOR,Masculino,43,AUTO (no se especifica si es particular o de alquiler),DUNA
2437,PASAJERO/ACOMPAÑANTE,Femenino,61,TRANSPORTE PUBLICO,
2438,PEATON,Masculino,40,PEATON,
2439,CONDUCTOR,Masculino,16,MOTO,NO HAY DATOS
2440,CONDUCTOR,Femenino,33,AUTO PARTICULAR,FIESTA
2441,CONDUCTOR,Masculino,48,CAMIONETA,DUSTER
2442,CONDUCTOR,Masculino,24,MOTO,INVICTA
2443,CONDUCTOR,Masculino,24,MOTO,NO HAY DATOS
2444,CONDUCTOR,Masculino,19,MOTO,160
2445,PEATON,Masculino,34,PEATON,
2446,CICLISTA,Masculino,29,BICICLETA,NO HAY DATOS
2447,CICLISTA,Masculino,24,BICICLETA,NO HAY DATOS
2448,CONDUCTOR,Femenino,61,AUTO PARTICULAR,FIESTA
2449,PEATON,Femenino,27,PEATON,
2450,CONDUCTOR,Femenino,33,MOTO,125
2451,PASAJERO/ACOMPAÑANTE,Femenino,14,AUTO PARTICULAR,GOL
2451,PASAJERO/ACOMPAÑANTE,Femenino,14,AUTO PARTICULAR,GOL
2452,CONDUCTOR,Masculino,24,MOTO,EN 125
2453,PEATON,Masculino,22,PEATON,
2454,PEATON,Masculino,69,PEATON,
2455,PEATON,Masculino,92,PEATON,
2455,PEATON,Masculino,92,PEATON,
2456,CONDUCTOR,Femenino,62,AUTO PARTICULAR,125
2457,PASAJERO/ACOMPAÑANTE,Masculino,19,TRANSPORTE PUBLICO,
2458,PASAJERO/ ACOMPAÑANTE + PEATON,Masculino,25,PEATON,
2459,CICLISTA,Masculino,18,BICICLETA,NO HAY DATOS
2459,CICLISTA,Masculino,18,BICICLETA,NO HAY DATOS
2460,PEATON,Femenino,78,PEATON,
2461,CICLISTA,Masculino,35,BICICLETA,MONTAIN BIKE
2462,CONDUCTOR,Masculino,41,MOTO,300
2463,PEATON,Masculino,44,PEATON,
2464,PEATON,Masculino,22,PEATON,
2465,CONDUCTOR,Femenino,73,AUTO PARTICULAR,GOL
2466,CONDUCTOR,Masculino,38,AUTO PARTICULAR,504
2467,CONDUCTOR,Masculino,57,TAXI/REMIS,VOYAGE
2468,CICLISTA,Masculino,37,BICICLETA,NO HAY DATOS
2469,PEATON,Femenino,30,PEATON,
2470,PASAJERO/ACOMPAÑANTE,Masculino,18,MOTO,YBR 125
2470,PASAJERO/ACOMPAÑANTE,Masculino,18,MOTO,YBR 125
2471,CONDUCTOR,Masculino,60,AUTO PARTICULAR,Logan
2472,CONDUCTOR,Masculino,28,MOTO,RZ 150
2473,CONDUCTOR,Masculino,20,MOTO,YBR 125
2474,PASAJERO/ACOMPAÑANTE,Femenino,55,TRANSPORTE PUBLICO,
2475,CONDUCTOR,Masculino,23,MOTO,FZ 16
2476,CONDUCTOR,Masculino,31,MOTO,YBR 125
2477,CONDUCTOR,Masculino,34,MOTO,CG  125
2478,CONDUCTOR,Masculino,49,MOTO,NO HAY DATOS
2479,CONDUCTOR,Masculino,26,MOTO,NO HAY DATOS
2480,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
2481,CONDUCTOR,Masculino,48,MOTO,WAVE
2482,CONDUCTOR,Masculino,21,MOTO,NO HAY DATOS
2483,CICLISTA,Femenino,26,BICICLETA,NO HAY DATOS
2484,CONDUCTOR,Masculino,36,MOTO,CB 1
2485,PEATON,Masculino,15,PEATON,
2486,CONDUCTOR,Masculino,40,MOTO,NO HAY DATOS
2487,CICLISTA,Femenino,40,BICICLETA,NO HAY DATOS
2488,PASAJERO/ACOMPAÑANTE,Femenino,66,SIN DATOS,
2489,PEATON,Masculino,45,PEATON,
2490,PASAJERO/ACOMPAÑANTE,Femenino,21,CAMIONETA,PATAGONICA
2491,CONDUCTOR,Masculino,18,MOTO,INVICTA
2492,CONDUCTOR,Masculino,22,MOTO,AX  100
2492,CONDUCTOR,Masculino,66,AUTO PARTICULAR,SURAN
2493,PEATON,Femenino,23,PEATON,
2494,CONDUCTOR,Masculino,57,AUTO PARTICULAR,AVEO
2494,CONDUCTOR,Femenino,57,AUTO PARTICULAR,BERLINGO
2495,CONDUCTOR,Masculino,69,TRANSPORTE PUBLICO,
2496,PEATON,Femenino,89,PEATON,
2497,CONDUCTOR,Femenino,25,AUTO PARTICULAR,FIESTA
2497,CONDUCTOR,Masculino,32,AUTO PARTICULAR,Logan
2498,CONDUCTOR,Masculino,40,MOTO,250
2499,CICLISTA,Masculino,33,BICICLETA,NO HAY DATOS
2500,CONDUCTOR,Masculino,35,MOTO,GTO CLASSIN
2501,PEATON,Femenino,60,PEATON,
2502,PASAJERO/ACOMPAÑANTE,Femenino,33,MOTO,250
2502,PASAJERO/ACOMPAÑANTE,Femenino,33,MOTO,250
2503,CICLISTA,Masculino,45,BICICLETA,NO HAY DATOS
2504,PASAJERO/ACOMPAÑANTE,Femenino,40,MOTO,125 XX
2505,CONDUCTOR,Masculino,39,MOTO,TORNADO
2506,PEATON,Masculino,26,PEATON,
2507,CONDUCTOR,Femenino,44,AUTO PARTICULAR,PALIO WEEKEND
2508,CONDUCTOR,Masculino,28,MOTO,BIZ
2509,CONDUCTOR,Masculino,22,MOTO,NO HAY DATOS
2510,CONDUCTOR,Masculino,40,MOTO,BIZ
2511,CICLISTA,Masculino,40,BICICLETA,RODADO 26
2512,CONDUCTOR,Masculino,38,MOTO,CG TITAN
2513,CONDUCTOR,Masculino,45,MOTO,NO HAY DATOS
2514,CONDUCTOR,Masculino,45,MOTO,STORM
2515,CONDUCTOR,Masculino,33,MOTO,NO HAY DATOS
2516,CONDUCTOR,Masculino,18,MOTO,125 CC
2517,CONDUCTOR,Masculino,41,AUTO PARTICULAR,TWINGO
2518,CONDUCTOR,Masculino,34,MOTO,AX  100
2519,CONDUCTOR,Masculino,40,MOTO,125 CC
2520,PEATON,Femenino,40,PEATON,
2521,PEATON,Femenino,32,PEATON,
2522,CONDUCTOR,Masculino,999,MOTO,NO HAY DATOS
2523,CONDUCTOR,Masculino,23,AUTO PARTICULAR,Logan
2524,PEATON,Masculino,30,PEATON,
2525,PEATON,Masculino,13,PEATON,
2526,PEATON,Masculino,17,PEATON,
2526,PEATON,Masculino,17,PEATON,
2527,PEATON,Femenino,3,PEATON,
2528,PEATON,Masculino,31,PEATON,
2529,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
2530,PEATON,Masculino,18,PEATON,
2531,CONDUCTOR,Masculino,38,MOTO,ZR 200
2532,CONDUCTOR,Masculino,30,MOTO,NO HAY DATOS
2533,PEATON,Femenino,80,PEATON,
2534,PEATON,Masculino,32,PEATON,
2535,CONDUCTOR,Masculino,36,MOTO,TORNADO
2536,CONDUCTOR,Masculino,19,AUTO PARTICULAR,CORSA
2536,CONDUCTOR,Masculino,19,AUTO PARTICULAR,CORSA
2536,CONDUCTOR,Masculino,65,AUTO PARTICULAR,C4
2536,CONDUCTOR,Masculino,65,AUTO PARTICULAR,C4
2537,CONDUCTOR,Masculino,35,MOTO,YBR 125
2537,CONDUCTOR,Masculino,35,MOTO,YBR 125
2538,CONDUCTOR,Masculino,25,MOTO,FX 125
2538,PASAJERO/ACOMPAÑANTE,Femenino,25,MOTO,FX 125
2539,PEATON,Masculino,64,PEATON,
2540,CONDUCTOR,Masculino,21,MOTO,YBR
2541,PASAJERO/ACOMPAÑANTE,Masculino,27,MOTO,NO HAY DATOS
2542,CONDUCTOR,Masculino,21,MOTO,CG TITAN
2543,CONDUCTOR,Masculino,44,MOTO,NO HAY DATOS
2544,PEATON,Masculino,16,PEATON,
2545,PEATON,Femenino,28,PEATON,
2545,PEATON,Femenino,28,PEATON,
2546,PEATON,Masculino,51,PEATON,
2546,PEATON,Masculino,51,PEATON,
2547,PEATON,Femenino,6,PEATON,
2548,CONDUCTOR,Femenino,34,AUTO PARTICULAR,FIESTA
2549,CONDUCTOR,Masculino,37,MOTO,125
2550,PASAJERO/ACOMPAÑANTE,Femenino,53,AMBULANCIA,COROLLA
2550,PASAJERO/ACOMPAÑANTE,Femenino,51,AMBULANCIA,MASTER
2550,PASAJERO/ACOMPAÑANTE,Masculino,45,AMBULANCIA,MASTER
2552,PASAJERO/ACOMPAÑANTE,Femenino,25,MOTO,CX 150
2553,PASAJERO/ACOMPAÑANTE,Masculino,48,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2553,CONDUCTOR,Masculino,999,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2553,PASAJERO/ACOMPAÑANTE,Masculino,48,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,MERIVA
2554,CONDUCTOR,Masculino,31,MOTO,RX 150
2555,CONDUCTOR,Masculino,24,MOTO,CG TITAN
2555,CONDUCTOR,Masculino,24,MOTO,CG TITAN
2556,CONDUCTOR,Masculino,35,MOTO,RX 150
2556,CONDUCTOR,Masculino,35,MOTO,RX 150
2557,PEATON,Femenino,54,PEATON,
2558,CONDUCTOR,Masculino,65,BICICLETA,NO HAY DATOS
2559,CONDUCTOR,Masculino,44,AUTO (no se especifica si es particular o de alquiler),GOL
2559,CONDUCTOR,Masculino,44,AUTO (no se especifica si es particular o de alquiler),GOL
2559,CONDUCTOR,Masculino,44,AUTO (no se especifica si es particular o de alquiler),GOL
2559,CONDUCTOR,Masculino,44,AUTO (no se especifica si es particular o de alquiler),GOL
2560,PEATON,Femenino,12,PEATON,
2560,PEATON,Femenino,12,PEATON,
2561,CONDUCTOR,Masculino,26,MOTO,CG  150 CC
2562,CICLISTA,Masculino,52,BICICLETA,NO HAY DATOS
2563,CONDUCTOR,Masculino,19,MOTO,125
2564,PEATON,Femenino,68,PEATON,
2565,CONDUCTOR,Masculino,22,MOTO,YBR 125
2566,CONDUCTOR,Masculino,18,MOTO,NO HAY DATOS
2567,CONDUCTOR,Masculino,29,MOTO,YBR 125
2568,CONDUCTOR,Femenino,28,CAMIONETA,FIORINO
2569,CONDUCTOR,Masculino,40,MOTO,125
2570,CICLISTA,Masculino,46,SIN DATOS,
2571,CONDUCTOR,Masculino,40,MOTO,NO HAY DATOS
2572,CICLISTA,Femenino,20,BICICLETA,NO HAY DATOS
2573,CONDUCTOR,Masculino,21,MOTO,YBR
2574,PEATON,Femenino,23,PEATON,
2575,CONDUCTOR,Masculino,46,MOTO,NO HAY DATOS
2576,PEATON,Masculino,25,PEATON,
2577,CONDUCTOR,Masculino,56,AUTO PARTICULAR,TWINGO
2578,CONDUCTOR,Masculino,57,AUTO PARTICULAR,FIESTA
2579,CONDUCTOR,Masculino,30,AUTO PARTICULAR,CLIO
2580,CONDUCTOR,Masculino,19,MOTO,RX 150
2581,PEATON,Femenino,39,PEATON,
2582,PEATON,Masculino,86,PEATON,
2583,CONDUCTOR,Masculino,999,AUTO PFA / MOVIL / GENDARMERIA / METROPOLITANA / MOTO MOVIL,FOCUS
2584,CONDUCTOR,Femenino,35,AUTO PARTICULAR,FUN
2585,PEATON,Masculino,32,PEATON,
2586,PASAJERO/ACOMPAÑANTE,Femenino,37,AUTO PARTICULAR,CELTA
2587,PASAJERO/ACOMPAÑANTE,Femenino,82,TAXI/REMIS,CORSA
2588,PEATON,Masculino,43,PEATON,
2589,CONDUCTOR,Masculino,26,MOTO,125
2590,CONDUCTOR,Masculino,45,AUTO PARTICULAR,306
2590,CONDUCTOR,Masculino,48,CAMIONETA,ECO SPORT
2591,PASAJERO/ACOMPAÑANTE,Femenino,12,TRANSPORTE PUBLICO,
2591,PASAJERO/ACOMPAÑANTE,Masculino,4,TRANSPORTE PUBLICO,
2592,CONDUCTOR,Masculino,23,AUTO PARTICULAR,PALIO
2593,CONDUCTOR,Masculino,42,AUTO PARTICULAR,PALIO
2594,CONDUCTOR,Masculino,37,MOTO,CB1 125
2595,PEATON,Masculino,45,PEATON,
2596,PASAJERO/ACOMPAÑANTE,Femenino,35,AUTO PARTICULAR,GOL
2597,PASAJERO/ACOMPAÑANTE,Femenino,27,TAXI/REMIS,SIENA
2598,CONDUCTOR,Femenino,29,AUTO PARTICULAR,GOL
2599,PASAJERO/ACOMPAÑANTE,Femenino,20,TAXI/REMIS,SIENA
2600,PEATON,Femenino,12,PEATON,
2601,CONDUCTOR,Masculino,27,MOTO,NO HAY DATOS
2602,CONDUCTOR,Masculino,34,MOTO,NO HAY DATOS
2603,PASAJERO/ACOMPAÑANTE,Masculino,21,SIN DATOS,
2603,PASAJERO/ACOMPAÑANTE,Masculino,26,SIN DATOS,
2604,PEATON,Femenino,71,PEATON,
2605,PASAJERO/ACOMPAÑANTE,Femenino,80,TAXI/REMIS,VOYAGE
2605,CONDUCTOR,Masculino,38,AUTO PARTICULAR,PALIO WEEKEND
2606,PEATON,Femenino,87,PEATON,
